2026-03-30 11:40:17,273 - INFO - Загрузка модели YOLOv8n...
2026-03-30 11:40:17,371 - INFO - Модель загружена
2026-03-30 11:40:31,237 - INFO - Выбрано столиков: 1
2026-03-30 11:42:37,001 - INFO - [00:02:46] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=70357, YOLO=5, Состояние=ЗАНЯТ
2026-03-30 11:42:38,135 - INFO - [00:02:48] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=57902, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:39,309 - INFO - [00:02:49] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=47460, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:40,403 - INFO - [00:02:51] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=67165, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:42:41,517 - INFO - [00:02:52] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=91677, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:42:42,679 - INFO - [00:02:54] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=110753, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:43,854 - INFO - [00:02:55] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=90784, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:44,979 - INFO - [00:02:57] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=83553, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:46,117 - INFO - [00:02:58] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=56218, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:47,250 - INFO - [00:03:00] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=82697, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:42:48,351 - INFO - [00:03:01] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=82441, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:42:49,460 - INFO - [00:03:03] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=72073, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:42:50,632 - INFO - [00:03:04] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=52246, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:42:51,776 - INFO - [00:03:06] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=34225, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:52,874 - INFO - [00:03:07] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=46942, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:53,986 - INFO - [00:03:09] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=29752, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:55,120 - INFO - [00:03:10] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=24530, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:56,249 - INFO - [00:03:12] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=25290, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:57,332 - INFO - [00:03:13] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=23836, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:58,447 - INFO - [00:03:15] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=33916, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:42:59,550 - INFO - [00:03:16] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=82617, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:43:00,635 - INFO - [00:03:18] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=89510, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:43:01,738 - INFO - [00:03:19] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=64038, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:43:02,854 - INFO - [00:03:21] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=86392, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:43:03,959 - INFO - [00:03:22] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=55504, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:43:05,026 - INFO - [00:03:24] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=54461, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:43:06,114 - INFO - [00:03:25] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=56588, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:43:07,201 - INFO - [00:03:27] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=50979, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:43:08,337 - INFO - [00:03:28] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=27687, YOLO=2, Состояние=ЗАНЯТ
